ID,Zero Crossing Rate,Spectral Centroid,Spectral Rolloff
4956,15745,1418.34198,2625.189534
4959,2918,1195.143249,2208.985933
4960,4680,782.0300522,1726.307532
4961,10495,1190.963814,2381.197775
4962,7930,1162.403479,2175.56938
4963,2484,557.8640331,1107.843212
4964,7416,705.4771662,1480.550888
4965,15971,1225.924424,1904.877081
4966,9853,1934.979846,4681.982682
4968,30275,2240.880869,4085.238063
497,8992,869.858925,1502.892748
4970,2915,671.4607912,1400.251146
4972,17487,1592.566307,2973.797767
4973,62095,4050.251252,6842.378142
4974,1892,1225.969625,2644.546509
4976,12613,2660.90027,7341.16146
498,5997,734.5054907,1347.354365
4984,29048,2435.698736,4674.165442
4985,6473,1568.799312,2429.90699
4986,1857,1551.648219,2754.404297
4988,9054,1566.861603,3157.360521
4989,6353,1106.487372,2394.938887
4990,2217,956.3856575,1983.208008
4991,2285,988.7922004,1947.008174
4992,20432,1529.231152,2335.853218
4993,7437,897.7555651,1402.560504
4994,236,1716.236016,3816.760254
4996,17264,2104.659776,4527.995712
4997,62586,3991.390049,7332.943336
50,10168,775.5975922,1186.903284
500,7948,2220.973765,3816.148515
5001,4480,663.0469405,1176.774802
5002,4418,975.059519,1853.634299
5003,4060,406.6685287,561.6958943
5004,5433,1149.267708,1904.284137
5005,9185,881.6313938,1536.331047
501,5885,568.3960312,1052.549841
5010,10617,882.8111367,1258.069591
5011,2387,619.0792436,1261.939326
5013,691,1141.461837,2694.880371
5017,207,951.1856375,1619.850159
5019,5868,1148.105602,2265.481957
5021,12152,1525.273997,3300.447096
5022,5124,1181.183857,2522.820915
5023,36480,3270.511806,5941.364175
5025,10655,1101.20018,1984.233126
5028,18155,2220.363937,4200.371114
5029,12305,1184.231773,2138.871221
5031,11211,1321.507892,2225.125263
5032,2322,253.0188616,437.5363614
5033,18176,3070.42407,5954.000577
5034,29199,2336.331773,4386.001401
5035,6959,692.9526557,1428.77957
5037,5212,615.4726228,855.2426546
5038,9193,1262.808442,2574.902981
5040,15888,1901.059865,4438.81784
5042,10926,1133.625671,2137.771736
5043,589,1428.356415,3046.458851
5044,17777,1039.34342,1590.249958
5045,6398,612.7866346,1159.013204
5046,11530,1083.637833,1927.627378
5049,1411,742.8252111,1472.683849
5051,25165,1936.828808,3787.381176
5052,11973,1843.160116,3943.353643
5055,14495,1944.716146,4232.076182
5057,4173,2215.511133,4510.246655
5058,10134,915.2967708,1615.115065
5059,9534,1368.33298,2751.18168
506,7590,1134.446054,2843.911982
5060,37832,4786.902792,8062.065611
5063,9501,1092.004292,1604.280902
5064,16220,1168.272237,1998.218835
5065,16857,1619.719365,3003.257685
5067,6835,760.8490998,1140.457997
5068,4249,1673.743571,2785.913086
5069,7108,893.2397848,1056.375255
507,2952,1495.959951,2659.471559
5071,10811,881.204166,1572.048658
5072,8834,1816.318695,3921.57078
5073,5564,663.888447,975.2356488
5074,14676,1778.641059,4179.560365
5075,6952,935.361297,1491.907694
5076,25151,1780.914417,2938.022305
5077,10511,1625.542774,3995.439029
5081,12278,1222.511131,2358.401165
5082,34731,2742.20815,4874.461829
5084,42883,3025.877195,5540.361445
5085,3334,519.8474158,1005.319718
5088,6090,719.828806,1301.899752
5089,10409,1201.763812,2253.714971
509,9943,786.9057267,1320.769939
5092,38768,3137.491987,5775.361116
5094,2572,1816.32922,5338.798828
5095,6004,1121.212296,1796.961405
5096,19915,1519.802089,2488.11481
5099,9170,672.9062258,885.9538626
5100,29225,2416.683371,4655.552966
5103,2429,666.905087,1505.919879
5106,6444,609.5017217,1192.286585
5107,826,945.8137251,1468.145752
5109,4685,697.4444172,1207.794243
511,6038,919.483658,1504.702785
5110,29435,2207.545961,3649.127644
5112,4867,1575.352239,2588.370768
5114,24159,1967.07293,3860.684868
5117,10566,1741.488392,3001.132916
5118,8937,1067.865121,2018.136467
5119,4406,2240.276442,4103.869629
512,3050,408.8084226,690.150614
5121,15029,1292.043558,2191.237475
5122,5118,704.377719,1154.491763
5125,4413,570.8296852,955.8245584
5127,28197,1484.71145,3714.334366
5128,6277,1875.118053,4609.072903
5129,1199,271.3178279,254.3414572
513,31822,2668.205338,5299.867467
5130,3408,490.6814654,700.4532524
5132,2101,2018.944871,3870.103871
5133,8067,729.8061026,1090.173021
5134,7435,708.508958,1443.03959
5135,10246,1344.876226,2909.010912
5138,6370,1113.926818,2270.550277
5140,8970,1278.619469,2475.288511
5141,3172,1334.003456,3513.777777
5142,7979,1080.483676,1354.750552
5146,22341,1903.214834,3725.272775
5147,1593,804.922473,1484.097393
5148,7920,898.7560128,1797.163424
5149,8239,792.3211975,1237.191746
515,4842,734.2304833,1166.229118
5151,27592,2081.442672,4107.458496
5154,7653,647.0523715,754.6643196
5157,8744,1047.689622,2070.589122
5158,1060,1407.734625,2859.413619
5159,12226,1069.268318,1881.6927
516,5340,804.5725905,1467.160114
5165,1006,309.1298581,392.6592458
5169,10781,979.6158568,1481.896713
5171,4823,792.5874188,1605.712631
5172,3866,694.8296543,1253.264561
5173,9253,1676.765244,3430.270465
5174,13376,2162.432955,5559.174363
5175,17926,1746.687465,2609.46915
5176,2207,2244.557557,4205.499822
5177,736,203.5296262,350.4013386
5178,2793,1401.676065,2281.252872
5180,21429,2628.015545,5251.350971
5181,3239,2137.194322,3627.343182
5183,14246,1575.752216,3465.160496
5186,7032,951.8046083,1739.040209
5188,9343,945.1201769,1849.278357
5189,8385,1125.234991,2183.959312
519,19482,1968.528702,4105.339537
5190,9879,1246.242249,2579.775092
5191,16022,1132.930024,1815.654721
5195,4391,1293.939084,3325.763134
5196,1633,498.9556851,847.0394703
5198,10348,1666.326487,2763.465914
5199,3305,825.0826335,906.9716433
52,3470,1018.839094,1912.23457
520,3777,911.8386834,983.6836795
5200,8078,716.1889952,1434.964639
5201,3732,736.010927,1413.574608
5202,3912,940.4228209,1960.895944
5205,18779,2325.945871,3863.943302
5206,6059,1612.567864,3880.564071
5209,12712,1442.919927,2784.742485
5210,10092,1805.264544,3159.023983
5211,5341,786.2027455,1398.341425
5214,7863,693.4480194,1109.532653
5216,4667,1334.579134,3423.263874
5217,3679,1240.171587,3304.65945
5218,11140,1102.508794,1686.673956
5219,22725,1627.426915,2600.992485
522,28955,2239.965204,4222.785963
5221,42709,3285.768628,6002.239937
5223,38504,2793.388522,5493.572544
5225,1785,2309.215259,4738.29472
5226,40535,2812.531148,4853.989682
5227,11176,1483.044756,2801.206288
5228,5163,751.2842734,1143.693954
523,5687,1063.030551,1937.3037
5233,16340,1868.663211,3905.280443
5234,10006,740.2849323,891.7953167
5236,9837,890.1933033,1696.722784
5237,7660,1234.467634,2627.737347
5239,9666,1167.824203,2227.96875
524,4975,453.7673977,583.4009049
5241,9553,1550.638664,2812.921066
5243,18127,1641.960639,3157.048197
5244,7094,645.1397716,1028.881411
5246,4491,701.0707014,1078.005981
5247,6798,711.0878405,1349.633594
5248,13682,1889.14075,4401.42108
525,9632,1152.64384,2244.435542
5251,15567,1388.27433,2380.823285
5253,5803,792.6055805,1211.788808
5255,14615,1552.433347,3518.531118
5257,12881,2122.049635,4778.561056
5259,3607,850.5508634,914.5884412
5262,14340,1747.033652,4050.246608
5263,4995,679.4037912,1093.812269
5264,25414,1785.648746,2943.262433
5265,9646,771.6666615,1053.66659
5266,16694,1412.181261,2890.488905
5268,20307,1724.398947,3267.148152
527,4650,751.1116097,1102.219132
5270,51464,3637.685712,6439.925696
5271,2130,378.6625309,711.1678414
5272,0,1058.509339,2609.438364
5277,10338,1335.212091,3001.510063
5278,9576,970.7315788,1967.94005
5279,2798,873.0076682,1754.24019
528,5469,1823.579974,4259.553358
5281,5811,1616.14731,3359.017784
5283,17696,2202.142761,5017.579611
5284,8094,1130.24753,2213.894149
5289,5010,832.0983916,1553.998582
5290,1232,278.3673991,244.9479874
5291,10782,877.1418773,1397.1616
5292,6367,1238.749797,2941.217094
5294,3973,1026.298485,1907.091571
5297,31156,2575.503914,4695.51779
5299,2613,1063.841018,2053.370361
5302,28480,2414.358394,4792.225809
5304,31341,2537.824804,4921.138682
5307,7531,537.1089041,766.8626501
5308,493,535.6629805,951.5179178
5309,13805,1576.334725,2961.533203
5310,4554,1714.665617,3300.106298
5312,15356,1240.711512,2211.241508
5313,1532,1090.26584,1994.897461
5314,1784,1031.745795,1943.454402
5315,17595,1584.160834,2981.690038
5316,11329,1156.712496,2315.707008
5319,17604,1428.755581,2628.143045
532,8522,1034.232214,1793.154085
5320,3773,383.8003955,483.0615234
5321,2079,993.131301,1757.109375
5322,2464,967.4393967,1846.413011
5323,3525,1176.5647,3214.345989
5324,24827,2035.606849,3964.918054
5326,8050,1575.139968,3759.853303
5328,23751,1970.309596,3201.269531
5329,1614,819.8041632,1576.357135
533,43561,3192.047905,6366.369523
5331,8517,1008.155177,1942.254833
5333,37451,4571.448004,7971.80942
5336,2915,906.4847222,1826.20287
5338,38636,2567.766305,4358.538765
534,3469,498.0174841,719.9891729
5340,6674,868.5387842,1709.954781
5343,1083,1380.87392,2107.562256
5344,7185,848.3052826,1284.919447
5345,87041,4734.845544,8175.344005
5347,8588,1164.384094,2402.481318
5348,12803,1759.294929,4064.649801
5350,8277,1347.463375,3173.49482
5351,8685,1008.731556,1563.934698
5352,10733,1280.998963,1889.624478
5353,1758,1089.842889,2101.343615
5356,31560,3495.288148,7278.035411
5357,41481,3784.642142,6092.954407
5359,12414,1554.610104,3310.844519
5360,1611,1152.862492,2425.035336
5361,17014,2039.607955,4534.772313
5364,8287,1186.701114,2334.119042
5369,3814,587.2783693,1253.049161
537,10741,2220.078666,3858.096313
5370,63970,3786.035524,6257.457197
5371,10856,1073.412295,1938.76847
5373,13642,1050.594744,1879.068444
5374,6430,637.1535968,1258.260654
5376,12239,1422.752554,2368.714759
5378,2584,828.6543829,1626.689376
538,7828,954.3061235,1891.428456
5380,7966,647.7133179,937.3529312
5382,50735,5201.914286,8198.345788
5384,9742,1210.081091,2436.46633
5385,5324,1093.085598,2005.334028
5389,37812,3515.748613,6928.880797
5390,7331,587.7961305,890.6499335
5391,16969,2023.825256,4330.894113
5394,2318,267.0632584,494.3759999
5395,5301,689.9347784,1114.915953
5397,8210,1218.197939,2506.499205
5398,4476,829.0596113,1057.7327
54,13219,1479.057031,2746.48204
540,15099,2218.056828,5687.168606
5400,18762,1422.842313,2141.859091
5403,27758,2424.45748,4881.766137
5405,3498,1392.587835,2750.445397
5406,38844,4859.038015,8127.610162
5407,10081,1098.388011,2192.979204
5409,3030,1763.738832,4049.594048
5411,5650,1392.360286,3720.438179
5412,8941,1026.154858,2026.024754
5414,7067,1126.108102,1811.465154
5415,11732,1312.413602,2523.135895
5416,12981,2127.160788,4736.181216
5417,5376,922.1895975,1559.84651
5418,7148,1033.873277,1949.160581
542,19255,1586.046352,4060.669595
5423,0,1044.993115,2609.687302
5426,3819,1125.35729,2033.465691
5427,11571,1147.523869,2035.043733
5429,8003,887.92007,1567.554772
543,19165,1950.278775,4063.70486
5432,9755,1056.623765,1650.629246
5433,1465,575.6193789,615.9989726
5435,8987,1303.91393,2719.144234
5436,4644,878.9110552,1687.951141
5437,10358,1388.110332,2696.331522
5438,3477,590.0143154,1111.193458
544,17225,1556.586789,2936.905557
5441,15176,1799.453555,3830.31993
5444,9867,774.5139957,1130.649202
5445,12340,1067.691285,1727.493419
5447,5956,945.4733335,1859.758612
5448,2166,2102.281009,3903.743061
5452,17813,1951.026561,4308.587776
5456,2466,465.6218388,765.4595558
5459,9921,1650.797333,3284.53125
5460,9964,822.5632172,1289.401962
5461,8602,948.0984443,1787.50552
5465,18811,1916.233013,4010.415909
5466,6372,876.0281387,1738.662979
547,6868,1086.05474,2069.933764
5472,3812,914.8270836,1283.917236
5473,7335,848.3701802,1279.822492
5476,5084,564.7785154,696.3929521
5477,8610,1158.02426,2318.907524
5480,7103,741.6729742,1185.948964
5481,3418,1292.164916,2752.264573
5483,5869,574.5081778,791.672894
5486,3522,508.0020547,731.3799253
5487,20341,2256.212751,4765.796093
5488,9662,1094.449932,1985.361328
5489,7114,609.1572774,931.253766
549,10971,1223.166724,2124.172469
5492,62943,3929.726383,6797.677158
5493,18441,1597.108464,4145.370678
5494,16101,2719.191755,5193.895222
5495,8785,623.3435791,634.9798319
5497,2075,928.0398429,1460.945012
5498,2344,562.3227624,1136.792771
5499,8052,1023.274031,1915.710579
5503,36660,3438.145227,6879.915668
5504,28220,2410.33155,4804.653216
5505,9985,1030.026019,1493.035564
5507,822,1095.625072,2062.250329
5508,40645,4723.88488,7970.893113
5509,11203,1093.4908,1769.061863
551,21149,1664.013226,2840.884851
5511,23539,1864.499327,3479.215841
5512,9686,1009.61341,995.7961062
5513,1358,1147.147122,2537.785866
5514,381,619.3523197,1080.873174
5515,994,841.942545,1530.92225
5518,13098,2157.934607,4841.381836
5519,1686,438.8129981,522.0656375
5521,14992,1377.089284,2543.601817
5522,663,232.7427224,131.3468121
5523,6679,728.0643527,1323.261147
5524,2507,2431.925378,4671.474609
5526,37454,4601.686937,7971.036286
5528,41298,2856.030521,5166.307944
5530,712,552.1467695,749.4027945
5533,7614,909.5616365,1723.772999
5534,7767,1074.416663,2159.093708
5535,7796,670.9793061,1299.809427
5537,2518,575.4575674,992.3026876
554,14801,1538.265498,2857.674507
5540,13666,2061.638987,4664.060589
5542,2673,290.7966658,504.1403912
5543,1656,370.9860273,498.2416681
5544,2878,816.5320117,1627.446276
5545,8287,1073.931468,2150.261974
5546,21851,2258.75813,4604.422979
5547,8202,1364.589563,2670.46047
5548,10156,1466.919716,3086.893479
555,8260,851.8555412,1468.753441
5553,2047,392.0057817,741.7052303
5554,10572,869.122854,1421.066576
5556,9814,1385.411408,2657.665379
5557,63077,4006.215103,7373.031746
5558,11425,809.3373187,1005.413341
5559,1366,836.3312976,1486.277803
556,7011,655.490601,1322.488014
5560,14854,1138.992267,2056.907686
5561,28300,2608.67982,5080.868504
5562,11170,1081.838479,1989.043818
5564,7404,1211.505732,2490.034323
5565,18404,1555.563253,4030.517383
5566,6431,1640.793839,3960.174507
557,2631,280.7686985,481.6336125
5570,28348,2267.134717,4169.39509
5571,3462,1496.8767,3562.30957
5572,19829,2366.848996,5243.490999
5574,9118,777.0495942,1323.449389
5577,9263,985.7871313,1611.588612
5582,20440,2006.483169,4237.659925
5583,13481,1763.587406,3714.227879
5585,1428,1617.559834,3262.671786
5586,41735,2750.136066,4641.653575
5587,1127,2832.800139,5761.265162
5588,7961,891.9641394,1258.631326
5589,1894,909.576429,1501.869141
559,14184,2060.697855,4599.180112
5592,36081,2450.953085,4823.322962
5594,6666,608.0655189,843.0306293
5597,35106,2296.714017,3833.5031
5598,8849,661.0819843,872.2378995
5599,12563,1249.32251,2692.70987
56,10689,1123.823042,2005.833475
560,11407,1240.077611,2277.96323
5600,23276,3509.036604,6681.077154
5601,38086,3493.63841,6915.164834
5605,2149,326.6535888,633.2928169
5607,13233,2148.183737,4792.573242
5609,12192,1087.526613,1990.103214
561,5636,937.3135381,1992.966672
5610,12408,1738.470149,4064.821609
5611,4239,427.6288784,598.0925187
5612,10721,2597.319625,4839.786784
5613,4590,995.5902813,1089.030294
5614,41261,3243.011677,5994.500467
5615,4893,1973.144973,3844.250977
5616,8970,1896.371397,4084.099652
5619,4292,887.6698404,1664.859885
562,8415,785.0317643,1267.587891
5623,97554,4732.030469,7430.615884
5624,11950,1463.571681,2905.266007
5625,13212,2152.444401,4778.467434
5626,20609,1420.802636,3021.578006
5627,3618,736.1717477,1407.904962
5628,16829,1306.048716,2299.385298
5631,13830,2075.981915,4839.290931
5634,6845,2028.917413,4005.785212
5635,5088,917.3937716,1802.567379
5637,6135,685.5209792,1105.371094
5638,8169,705.780513,904.8526845
5639,1139,1105.849574,2087.892503
564,11552,1437.260994,3137.512525
5640,9870,1567.586115,3683.738111
5641,5285,802.4599233,1462.726563
5642,10131,1951.980602,3655.604845
5644,4279,629.4452949,946.337466
5645,14110,1478.674651,2633.229874
5649,2533,1657.834809,3208.447266
565,9022,1263.620784,2527.592349
5650,6308,616.427536,1217.542283
5652,20119,1675.905111,3243.087636
5653,19893,1501.804934,2203.22117
5654,907,806.2266563,1310.270372
5655,8019,883.8549357,1781.643482
5658,9705,977.0959741,1950.873842
5659,11952,1633.012545,3714.85203
566,8959,2051.471682,5330.77849
5660,310,855.5505207,1142.959755
5661,14094,1482.702199,2823.221382
5662,56105,3566.306437,5978.584621
5663,10905,1221.851843,1889.866253
5664,26220,1801.942804,2942.517934
5668,4527,916.5339981,1502.656782
5669,751,1291.101003,2589.367676
567,3549,872.7378607,1168.004462
5670,4424,852.3976035,1546.217055
5671,13670,1663.637593,3559.438477
5672,1153,852.9832931,1379.440918
5673,9007,1193.002063,2465.27089
5676,10622,1697.138495,2915.630065
5678,4731,1351.119467,3438.211125
568,28607,2479.372551,5318.264266
5680,8616,1266.019994,2814.864982
5681,8146,1760.806486,4255.05456
5682,1236,567.4307927,1081.403702
5683,24149,2101.755571,3221.679263
5684,11854,1142.932916,1871.141729
5687,11606,1082.613397,1805.793139
5689,11066,1120.992161,1831.102454
569,35431,2696.46737,4817.258407
5690,1063,1042.274402,1760.753456
5691,1412,839.0328709,1458.759973
5692,10238,1328.469297,2975.982294
5695,38417,2992.441809,5504.167587
5697,5454,638.1718053,1017.240999
5698,2077,881.7079691,1760.241477
5699,40393,4693.902353,7981.63108
57,9846,2209.307997,5035.397574
570,6264,1039.3032,1841.385196
5701,7110,553.7858283,654.5291982
5702,13246,2153.115822,5535.865816
5704,4227,470.9448157,628.3638332
5705,34709,2932.220346,5573.729195
5706,13079,2167.221712,4130.709774
5707,2695,835.1265594,1607.749537
5709,9149,669.3463438,861.5285671
571,4506,1763.157775,3657.666535
5710,15971,2184.228373,4681.973718
5711,15386,2311.779585,4846.444458
5712,6333,2209.548206,4241.049355
5713,3971,1605.516224,3214.453896
5714,20878,1860.295949,3616.329823
5715,21530,1638.795361,2621.246179
5716,4337,1050.826867,2025.710793
5719,8492,948.950662,1949.012594
572,9457,1242.806473,2579.615319
5721,11658,1180.154847,1993.444081
5722,6025,974.9148815,2207.621433
5723,68370,4150.273892,7083.364349
5724,9433,1488.96171,2798.314196
5725,19051,2148.474637,4852.897418
5726,3353,1319.506662,3475.722422
573,4679,2368.900331,4747.532959
5730,9519,1041.331042,1583.938731
5731,36822,3468.233443,6911.556877
5732,2951,398.3790764,638.2074884
5733,6208,1159.134044,2599.59022
5734,12494,1465.550566,2251.031123
5735,11277,1999.227446,4719.017069
5736,10588,1290.821033,2674.040125
5739,18073,1023.710184,1611.840431
5740,17114,1865.565154,3828.010572
5741,5824,1181.841071,2590.756411
5742,729,201.793911,332.9915148
5744,10092,773.3357039,1154.632114
5745,5449,786.0077674,1222.056089
5746,2255,949.0714006,1699.508057
575,8588,1421.120845,3022.419115
5750,12480,1583.259021,3128.399924
5751,3741,734.1940142,1349.805402
5755,10231,1629.439797,4114.30216
5757,11203,1246.876827,2461.542917
5758,4790,2044.387016,3646.845084
576,16243,1609.123609,3710.576596
5760,8385,1831.221701,3968.850204
5761,6129,3124.348903,5956.152344
5762,489,1091.619766,2607.75558
5763,6773,1174.082689,2293.572479
5764,9424,1215.458584,2645.08874
5765,1913,1445.078138,3421.245979
5767,3799,816.0791218,1845.457923
5768,21190,2327.0458,3823.362415
5769,20176,1503.145608,2446.296705
5770,12048,1601.073863,3533.973123
5771,9238,1205.346596,2718.480991
5772,5180,1413.232503,3462.063728
5773,16222,2267.757733,3969.399261
5774,726,574.5252581,979.6047045
5778,8372,882.7256215,1626.693062
578,29158,2184.333481,3941.06296
5780,11285,1460.942057,2540.447583
5783,13982,1272.714194,2237.923956
5784,1486,297.2132722,325.4634426
5786,8848,1336.57844,2648.989682
5788,70323,4016.189436,6650.552693
579,11415,1291.464777,2657.602964
5790,3336,497.7030502,717.7110224
5791,16076,1967.289018,4618.328013
5796,19991,3292.719791,6792.654563
5799,10714,1504.881993,2902.143178
580,9577,1295.488048,2857.861753
5800,28851,2579.702877,5350.673815
5802,8513,1396.964632,2866.631072
5806,36252,2713.294736,4757.995287
5808,1230,459.803667,802.0831818
5813,11336,2067.213998,4934.5683
5815,15331,1336.790634,2360.039063
5816,15921,1566.459536,3190.665192
5817,3733,906.4636779,1737.312721
5818,500,1179.005013,2526.306152
5820,40656,3189.404057,5898.007332
5822,71465,5331.155005,8272.057999
5824,8387,647.7438064,753.1753215
5825,11276,1164.89077,2143.069133
5826,10290,837.7009477,1382.649263
5827,5319,944.3838026,2176.133025
5829,36798,2807.895269,5001.445313
583,15755,1619.796669,3034.835815
5832,2168,604.4947489,1415.012313
5833,8273,937.7243948,1422.564538
5835,16850,1576.802264,2912.724609
5837,12842,1664.673679,3278.601817
584,14162,1208.950311,2186.21306
5840,5742,489.1934907,569.3699614
5841,13427,1199.567484,2171.388732
5842,13005,1008.362454,1848.79713
5844,10715,1544.903281,3430.68023
5847,2676,1057.023528,1480.407715
5848,18726,2189.374629,4749.943742
585,9393,799.0695858,1098.50834
5850,2950,831.6359726,913.586231
5851,3168,822.6058006,1555.316521
5852,13078,2183.632868,4858.764436
5854,7623,1255.571884,2237.994701
5856,5684,1009.737835,1696.51288
5857,7518,1115.699296,2227.598409
5858,6322,920.9351566,1511.287576
5859,612,254.9099752,325.775601
586,7427,655.8883623,1062.117442
5862,2888,1675.639932,4502.592773
5863,10455,1179.452226,2474.800727
5864,32060,2569.644859,4963.231513
5865,14339,1207.389063,2203.127548
5867,9950,1357.263712,2571.626189
5869,14441,1743.113793,3748.462551
587,10038,1175.940565,2384.786642
5870,25954,2677.784483,5290.646873
5871,17556,1873.453007,3555.469724
5874,9961,1564.976137,3487.061716
5876,7693,1695.057835,3728.708178
5877,6352,630.8452407,1210.64135
5879,1310,702.2074318,1199.805112
5881,11485,2055.958279,4920.823702
5882,1622,433.2043475,508.0060594
5886,15810,1730.585734,3606.280995
5887,3547,843.1813939,1029.785351
5888,4991,1544.77144,2773.441832
5889,13390,2180.074407,4835.670856
589,7074,1382.834509,3150.032725
5890,820,644.9566212,1104.713977
5891,6426,1177.668122,2437.203525
5892,7877,653.4959881,1061.884714
5893,17063,1235.12141,2102.923454
5897,11123,1694.449768,3820.167769
59,4976,948.0302915,1830.159135
590,1144,160.297116,220.1347097
5900,6260,620.8011173,1202.881379
5901,12003,1296.654157,2550.342646
5902,3145,880.3033147,1641.935373
5903,14875,1873.382628,4538.093924
5904,5748,1046.283386,2051.770975
5906,14204,2094.944696,4499.866762
5907,3703,1374.455762,2955.780688
5908,7628,722.4810109,977.0690918
5909,10920,1307.04689,1916.913231
5912,205,561.1117248,605.1963405
5914,4724,2170.816546,5141.237877
5915,27167,1926.806829,2955.47894
5917,7631,985.7841515,1625.382345
5918,5358,973.8795987,1812.196577
5921,3195,1305.66718,3444.338924
5922,14665,1873.51407,3869.579017
5925,12723,1054.363208,1648.132643
5926,10634,1070.20486,2119.731952
5927,4033,1137.302421,2428.224573
5928,35138,2767.329178,4971.205206
593,6124,923.5392951,1526.953762
5932,9647,1078.562595,1797.242272
5933,7526,1564.790696,3352.994619
5934,13358,2138.28125,4767.107889
5936,8757,903.3457045,1594.73654
5937,5253,949.6090749,1922.353801
594,7615,836.8009085,1549.331146
5940,4171,408.7718917,506.6232167
5941,25374,2469.790476,4917.028915
5942,13764,1804.978437,4098.111838
5943,12378,1175.618225,2511.714816
5944,2362,430.4927727,707.6348877
5947,8043,720.8736588,1452.116751
5948,342,745.2203318,1062.14865
5949,4515,820.217919,1354.834904
5950,9455,1533.74784,3155.082371
5951,39619,2762.729836,4761.89623
5952,1588,356.4751801,575.4670516
5953,0,902.8362728,1571.55042
5954,9248,1150.9742,2239.080875
5957,12182,1357.417655,2794.604068
5960,8957,1067.070821,2188.970363
5962,2808,695.2656523,980.4193375
5963,3562,1353.222437,3338.476887
5964,5732,1199.477762,2028.184958
5966,14629,1733.890297,3918.574856
5968,10114,1297.307458,2861.968864
597,14281,1949.958323,4683.284434
5976,14413,1608.091288,3280.006157
5977,8999,1508.388522,3633.150688
598,9624,745.6236091,990.8394192
5980,3411,821.238109,996.2542595
5982,16755,1861.125808,3910.554518
5983,7389,981.0214365,1544.523607
5984,15344,1913.215749,3885.994183
5985,25125,2058.223898,3713.354068
5988,3392,868.1330289,1861.591225
5989,15025,1177.600636,1841.088867
599,5197,1014.216298,1986.437988
5990,19298,1449.048462,2473.228813
5992,14255,1539.776832,2940.655358
5994,22667,2283.682941,4622.365489
5995,4515,877.4090515,1702.494265
5996,24506,2269.278439,4084.224482
5997,8717,946.954803,1975.000425
5999,8836,712.7729116,1127.49724
6,10436,1076.115282,2046.942853
60,11685,1071.500808,1733.922172
600,4505,699.5583666,1171.094175
6001,19008,2544.898812,4329.319211
6002,5637,627.332577,1232.060014
6003,5961,783.9714437,1221.681598
6004,9108,760.5601865,1154.403037
6005,9377,1175.1149,2334.417672
6007,9571,1288.868669,2806.712593
6009,9595,1593.991857,2907.443025
6010,6624,1345.959546,3126.059358
6012,3615,1024.005105,2171.629293
6013,2985,1045.140443,2440.960216
6014,6446,1058.841419,2460.090438
6015,2980,415.1656131,704.9833257
6016,12488,1090.543167,1819.493249
6017,7287,1152.924928,2548.763843
6019,1353,588.0144738,1161.669497
6020,2723,610.7461052,1216.482804
6021,10456,1098.871297,2197.045314
6022,12049,1287.545948,2569.410453
6023,4319,610.9008451,1080.468555
6025,5838,552.9444769,757.6254671
6026,2570,840.1754818,1512.6247
6027,4277,984.369825,1615.834674
6029,16643,1925.795946,3973.812203
603,13226,1530.160013,2926.955248
6030,2981,672.9284368,1037.588315
6031,11154,1195.890386,2411.687542
6033,10889,1326.181546,2224.505875
6034,29378,2623.929121,5128.584834
6035,29437,2210.604672,3990.743954
604,10914,1309.947191,2941.7448
6040,14842,1486.167944,2614.279759
6041,2358,854.5755604,1612.362166
6046,22207,1938.173221,3970.753864
6047,14719,1749.527412,3727.085386
6049,1993,1180.805003,2193.618164
605,4110,895.0108341,1707.074771
6050,3326,492.4519591,704.2917799
6051,5147,1356.288263,2435.327443
6053,1471,940.8623267,1825.459929
6054,995,820.5613341,1549.635074
6055,506,625.0125729,1244.007704
6056,17880,1885.209145,3824.35929
6059,32577,1459.537972,2629.444952
606,10776,1207.998962,2308.54662
6061,5537,614.3911877,1122.660071
6063,24085,2737.106341,5785.878057
6066,7487,1102.761587,2429.815804
6068,8938,875.0281942,1404.932278
607,1535,851.3627532,1831.204774
6070,2610,1773.026313,3605.312376
6072,7937,716.8423215,1431.614393
6074,37018,3152.42173,6071.271017
6077,4917,710.9389454,1097.219784
6079,7847,1384.937924,3279.038723
6080,7547,1620.800944,3524.673276
6081,25538,2301.046888,4785.72576
6082,414,1450.747455,2985.578613
6083,5338,1251.492897,2926.339397
6085,1551,599.8588247,1222.555409
6086,11498,1124.368969,1708.706479
6087,3953,798.7476775,1348.571459
6088,1790,993.3034869,1964.760847
6089,7949,1104.052159,2271.523853
6091,6240,930.645621,1748.901792
6092,44885,3267.820765,5990.193826
6094,16182,1846.734712,4389.18457
6095,13100,2189.537772,4873.05749
6096,11123,1308.809066,2479.002208
6098,951,959.3739153,1566.395033
6099,13742,1558.174272,3261.020352
61,765,331.6421724,718.3369786
610,16180,1156.669218,1822.052267
6100,3553,1497.383027,4428.079873
6101,9312,1143.64536,2265.081073
6103,8167,811.2841517,1266.392874
6104,10193,985.5124852,1453.460003
6107,10279,1341.033098,2830.470828
6108,2380,577.0610168,1155.405247
6109,4995,862.221644,1657.598487
611,27098,2944.143874,5127.461618
6115,75463,5361.814024,8268.50034
6116,12225,1541.787275,2718.114385
6117,7754,930.8288534,1889.280863
6118,10755,1223.663418,2289.572435
6119,17054,2076.244378,4908.510833
612,12908,1491.179002,3375.014609
6120,30517,2131.981599,2937.284944
